0,11.324998
10,-16.137766
20,-16.391603
30,10.193387
40,-5.3842235
50,-4.797821
60,-12.076101
70,-4.360704
80,-4.459154
90,-13.700813
100,-12.333706
110,10.126133
120,-15.561253
130,-13.739798
140,-4.177321
150,-4.418741
160,-11.629824
170,10.71198
180,-10.8064575
190,10.69893
200,11.066539
210,11.697859
220,-12.710833
230,10.91864
240,-4.157745
250,-12.367325
260,-12.866244
270,11.689451
280,-14.9611435
290,-13.32518
300,-13.520765
310,11.774777
320,11.759135
330,11.195237
340,-15.659384
350,-11.963861
360,11.324998
370,-13.354693
380,-13.441278
390,-4.999528
400,10.257454
410,-15.0256405
420,-3.6788106
430,-13.770048
440,-13.8423815
450,-12.8871155
460,-15.739593
470,11.073759
480,11.51101
490,-15.484415
500,11.416231
510,10.76246
520,11.494634
530,6.5752134
540,-1.7021312
550,-8.913939
560,-7.472515
570,-2.3829737
580,4.0102463
590,4.399964
600,-0.21710007
610,-3.7689862
620,-3.6287577
630,-4.1386704
640,0.3594871
650,0.95711064
660,0.0031861633
670,-1.5673124
680,-1.194317
690,-2.0461223
700,-1.0202769
710,-0.93345815
720,-1.1824975
730,-1.0024699
740,-1.2433594
750,-0.7332165
760,-0.6796308
770,-0.6560021
