0,-8.514442
1000,-1.0958831
2000,-24.781061
3000,9.881373
4000,0.41438186
5000,-6.894222
0,23.10459
1000,19.783396
2000,-6.724694
3000,23.073378
4000,13.620888
5000,54.573105
6000,88.753525
7000,146.5925
8000,241.39713
9000,332.49545
10000,327.56924
11000,456.76776
12000,505.43716
13000,446.5137
14000,467.67603
15000,529.2541
16000,621.1166
17000,568.89166
18000,680.5975
19000,702.9799
20000,697.0708
21000,734.26373
22000,782.6223
23000,973.32263
24000,719.97406
25000,825.6531
26000,708.93
