0,764.98193
0,781.9089
500,769.2394
1000,829.284
1500,807.6872
2000,740.0039
2500,942.7001
3000,882.44464
3500,861.6304
4000,911.73096
4500,798.06775
5000,1010.3783
5500,1176.271
6000,962.1119
6500,831.08875
7000,875.68317
7500,922.28235
8000,910.76056
8500,915.4701
9000,1007.66534
9500,1041.4852
10000,1007.63715
10500,1103.2018
11000,1129.0708
11500,1037.1896
12000,1203.8282
12500,1170.8116
13000,1204.7389
13500,1222.5234
14000,1204.0613
14500,1236.3552
15000,1338.9917
15500,1246.6122
16000,1146.778
16500,1445.3354
17000,1632.9998
17500,1311.6809
18000,1484.7046
18500,1602.9607
19000,1184.9725
19500,1311.6012
20000,1523.8545
20500,1331.8083
21000,1609.5868
21500,1287.442
