0,620.0
1,450.0
2,720.0
3,80.0
4,930.0
5,1680.0
6,470.0
7,930.0
8,530.0
9,2250.0
10,350.0
11,600.0
12,870.0
13,910.0
14,460.0
15,490.0
16,460.0
17,50.0
18,1290.0
19,500.0
