0,-11.574188
10,6.514242
20,-5.67973
30,-5.563594
40,6.5640182
50,-5.4138694
60,4.0043354
70,5.5326543
80,6.245477
90,4.2680717
100,-11.537066
110,4.4594135
120,-11.882623
130,-5.551997
140,6.4259477
150,-11.805006
160,-11.578814
170,-11.640402
180,3.7666118
190,5.904994
200,-6.044644
210,-6.0005436
220,6.353049
230,5.424815
240,4.9683127
250,-11.248148
260,3.1813748
270,5.1087003
280,-3.6487923
290,-4.0737166
300,-11.83181
310,-12.346479
320,5.454777
330,5.456694
340,-3.8764656
350,-7.123164
360,4.409261
370,-11.304242
380,5.976555
390,6.634949
400,3.9522758
410,5.919776
420,6.3069725
430,6.355475
440,5.448636
450,-6.223013
460,-6.385743
470,6.0192614
480,-5.900887
490,4.31172
500,5.496063
510,5.476865
520,4.269532
530,-3.280267
540,-7.1053658
550,-6.520062
560,1.8961301
570,2.5711493
580,2.4702024
590,-1.0030513
600,-2.2103043
610,1.3761392
620,0.35903338
630,1.6277221
640,1.2804238
650,-0.29261494
660,-1.1031731
670,0.85099655
680,1.4513736
690,1.0507761
700,0.39788732
710,0.38512573
720,-0.0018764664
730,1.2116585
740,0.5442634
750,0.39293495
760,-0.08893388
770,1.2775329
780,1.9364445
790,0.13237147
800,1.9678572
810,1.2983217
820,-0.18287252
830,0.9645536
840,0.9882878
850,1.1024709
860,0.73130274
870,1.4211175
880,0.95202756
890,0.55442935
900,1.0637221
910,0.47325662
920,0.30027866
930,0.7569212
940,0.9500891
950,1.5837744
960,0.74850017
970,0.98986197
980,0.8762364
990,2.4799113
1000,1.0635378
1010,0.953191
1020,2.4973571
